t_sec,pid,parent,name,ws_mb,pb_mb
1693.5,6888,27996,audio_server.exe,211.6,201.1
1693.5,19212,28280,audio-desktop.exe,36.1,7.1
1693.5,36468,19212,msedgewebview2.exe,138.3,46.3
1693.5,35368,19212,audio_server.exe,39.1,22.6
1693.5,32716,36468,msedgewebview2.exe,13.8,2.9
1693.5,36700,36468,msedgewebview2.exe,91.2,120.5
1693.5,15636,36468,msedgewebview2.exe,39.9,12.5
1693.5,24752,36468,msedgewebview2.exe,21.6,8.8
1693.5,27248,36468,msedgewebview2.exe,111.6,60
1703.7,6888,27996,audio_server.exe,211.6,201.1
1703.7,19212,28280,audio-desktop.exe,36.1,7.1
1703.7,36468,19212,msedgewebview2.exe,138.3,46.3
1703.7,35368,19212,audio_server.exe,39.1,22.6
1703.7,32716,36468,msedgewebview2.exe,13.8,2.9
1703.7,36700,36468,msedgewebview2.exe,91.2,120.5
1703.7,15636,36468,msedgewebview2.exe,39.9,12.5
1703.7,24752,36468,msedgewebview2.exe,21.6,8.8
1703.7,27248,36468,msedgewebview2.exe,111.6,60
1714,6888,27996,audio_server.exe,211.6,201.1
1714,19212,28280,audio-desktop.exe,36.1,7.1
1714,36468,19212,msedgewebview2.exe,138.3,46.3
1714,35368,19212,audio_server.exe,39.1,22.6
1714,32716,36468,msedgewebview2.exe,13.8,2.9
1714,36700,36468,msedgewebview2.exe,91.2,120.5
1714,15636,36468,msedgewebview2.exe,39.9,12.5
1714,24752,36468,msedgewebview2.exe,21.6,8.8
1714,27248,36468,msedgewebview2.exe,111.6,60
1724.2,6888,27996,audio_server.exe,211.6,201.1
1724.2,19212,28280,audio-desktop.exe,36.1,7.1
1724.2,36468,19212,msedgewebview2.exe,138.3,46.3
1724.2,35368,19212,audio_server.exe,39.1,22.6
1724.2,32716,36468,msedgewebview2.exe,13.8,2.9
1724.2,36700,36468,msedgewebview2.exe,91.2,120.5
1724.2,15636,36468,msedgewebview2.exe,39.9,12.5
1724.2,24752,36468,msedgewebview2.exe,21.6,8.8
1724.2,27248,36468,msedgewebview2.exe,111.6,60
1734.5,6888,27996,audio_server.exe,211.6,201.1
1734.5,19212,28280,audio-desktop.exe,36.1,7.1
1734.5,36468,19212,msedgewebview2.exe,138.4,46.4
1734.5,35368,19212,audio_server.exe,39.1,22.6
1734.5,32716,36468,msedgewebview2.exe,13.8,2.9
1734.5,36700,36468,msedgewebview2.exe,91.2,120.5
1734.5,15636,36468,msedgewebview2.exe,39.9,12.5
1734.5,24752,36468,msedgewebview2.exe,21.6,8.8
1734.5,27248,36468,msedgewebview2.exe,111.6,60
1744.8,6888,27996,audio_server.exe,211.6,201.1
1744.8,19212,28280,audio-desktop.exe,36.1,7.1
1744.8,36468,19212,msedgewebview2.exe,138.4,46.3
1744.8,35368,19212,audio_server.exe,39.1,22.6
1744.8,32716,36468,msedgewebview2.exe,13.8,2.9
1744.8,36700,36468,msedgewebview2.exe,91.2,120.5
1744.8,15636,36468,msedgewebview2.exe,39.9,12.5
1744.8,24752,36468,msedgewebview2.exe,21.7,8.8
1744.8,27248,36468,msedgewebview2.exe,111.6,60
1755,6888,27996,audio_server.exe,211.6,201.1
1755,19212,28280,audio-desktop.exe,36.1,7.1
1755,36468,19212,msedgewebview2.exe,138.4,46.3
1755,35368,19212,audio_server.exe,39.1,22.6
1755,32716,36468,msedgewebview2.exe,13.8,2.9
1755,36700,36468,msedgewebview2.exe,91.2,120.5
1755,15636,36468,msedgewebview2.exe,39.9,12.5
1755,24752,36468,msedgewebview2.exe,21.7,8.8
1755,27248,36468,msedgewebview2.exe,111.6,60
1765.3,6888,27996,audio_server.exe,211.6,201.2
1765.3,19212,28280,audio-desktop.exe,36.1,7.1
1765.3,36468,19212,msedgewebview2.exe,138.4,46.3
1765.3,35368,19212,audio_server.exe,39.1,22.6
1765.3,32716,36468,msedgewebview2.exe,13.8,2.9
1765.3,36700,36468,msedgewebview2.exe,91.2,120.4
1765.3,15636,36468,msedgewebview2.exe,39.9,12.5
1765.3,24752,36468,msedgewebview2.exe,21.7,8.8
1765.3,27248,36468,msedgewebview2.exe,111.6,60
1775.5,6888,27996,audio_server.exe,211.6,201.2
1775.5,19212,28280,audio-desktop.exe,36.1,7.1
1775.5,36468,19212,msedgewebview2.exe,138.4,46.3
1775.5,35368,19212,audio_server.exe,39.1,22.6
1775.5,32716,36468,msedgewebview2.exe,13.8,2.9
1775.5,36700,36468,msedgewebview2.exe,91.2,120.5
1775.5,15636,36468,msedgewebview2.exe,39.9,12.5
1775.5,24752,36468,msedgewebview2.exe,21.7,8.8
1775.5,27248,36468,msedgewebview2.exe,111.6,60
1785.8,6888,27996,audio_server.exe,211.6,201.2
1785.8,19212,28280,audio-desktop.exe,36.1,7.1
1785.8,36468,19212,msedgewebview2.exe,138.4,46.2
1785.8,35368,19212,audio_server.exe,39.1,22.6
1785.8,32716,36468,msedgewebview2.exe,13.8,2.9
1785.8,36700,36468,msedgewebview2.exe,91.2,120.5
1785.8,15636,36468,msedgewebview2.exe,39.9,12.5
1785.8,24752,36468,msedgewebview2.exe,21.7,8.8
1785.8,27248,36468,msedgewebview2.exe,111.6,60
1796.1,6888,27996,audio_server.exe,211.6,201.2
1796.1,19212,28280,audio-desktop.exe,36.1,7.1
1796.1,36468,19212,msedgewebview2.exe,139.1,46.8
1796.1,35368,19212,audio_server.exe,39.1,22.6
1796.1,32716,36468,msedgewebview2.exe,13.8,2.9
1796.1,36700,36468,msedgewebview2.exe,91.2,120.5
1796.1,15636,36468,msedgewebview2.exe,39.9,12.5
1796.1,24752,36468,msedgewebview2.exe,21.7,8.8
1796.1,27248,36468,msedgewebview2.exe,111.6,60
1806.3,6888,27996,audio_server.exe,211.6,201.2
1806.3,19212,28280,audio-desktop.exe,36.1,7.1
1806.3,36468,19212,msedgewebview2.exe,138.5,46.2
1806.3,35368,19212,audio_server.exe,39.1,22.6
1806.3,32716,36468,msedgewebview2.exe,13.8,2.9
1806.3,36700,36468,msedgewebview2.exe,91.2,120.5
1806.3,15636,36468,msedgewebview2.exe,39.9,12.5
1806.3,24752,36468,msedgewebview2.exe,21.7,8.8
1806.3,27248,36468,msedgewebview2.exe,111.6,60
1816.6,6888,27996,audio_server.exe,211.6,201.2
1816.6,19212,28280,audio-desktop.exe,36.2,7.2
1816.6,36468,19212,msedgewebview2.exe,138.5,46.2
1816.6,35368,19212,audio_server.exe,39.1,22.6
1816.6,32716,36468,msedgewebview2.exe,13.8,2.9
1816.6,36700,36468,msedgewebview2.exe,91.2,120.5
1816.6,15636,36468,msedgewebview2.exe,39.9,12.5
1816.6,24752,36468,msedgewebview2.exe,21.7,8.8
1816.6,27248,36468,msedgewebview2.exe,111.6,60
1826.8,6888,27996,audio_server.exe,211.6,201.2
1826.8,19212,28280,audio-desktop.exe,36.2,7.2
1826.8,36468,19212,msedgewebview2.exe,138.5,46.2
1826.8,35368,19212,audio_server.exe,39.1,22.6
1826.8,32716,36468,msedgewebview2.exe,13.8,2.9
1826.8,36700,36468,msedgewebview2.exe,91.2,120.5
1826.8,15636,36468,msedgewebview2.exe,39.9,12.5
1826.8,24752,36468,msedgewebview2.exe,21.7,8.8
1826.8,27248,36468,msedgewebview2.exe,111.6,60
1837.1,6888,27996,audio_server.exe,211.6,201.1
1837.1,19212,28280,audio-desktop.exe,36.2,7.2
1837.1,36468,19212,msedgewebview2.exe,138.5,46.2
1837.1,35368,19212,audio_server.exe,39.1,22.6
1837.1,32716,36468,msedgewebview2.exe,13.8,2.9
1837.1,36700,36468,msedgewebview2.exe,91.2,120.5
1837.1,15636,36468,msedgewebview2.exe,39.9,12.5
1837.1,24752,36468,msedgewebview2.exe,21.7,8.8
1837.1,27248,36468,msedgewebview2.exe,111.6,60
1847.3,6888,27996,audio_server.exe,211.6,201.1
1847.3,19212,28280,audio-desktop.exe,36.2,7.2
1847.3,36468,19212,msedgewebview2.exe,138.5,46.2
1847.3,35368,19212,audio_server.exe,39.1,22.6
1847.3,32716,36468,msedgewebview2.exe,13.8,2.9
1847.3,36700,36468,msedgewebview2.exe,91.2,120.5
1847.3,15636,36468,msedgewebview2.exe,39.9,12.5
1847.3,24752,36468,msedgewebview2.exe,21.7,8.8
1847.3,27248,36468,msedgewebview2.exe,111.6,60
1857.6,6888,27996,audio_server.exe,211.6,201.1
1857.6,19212,28280,audio-desktop.exe,36.2,7.2
1857.6,36468,19212,msedgewebview2.exe,138.5,46.2
1857.6,35368,19212,audio_server.exe,39.1,22.6
1857.6,32716,36468,msedgewebview2.exe,13.8,2.9
1857.6,36700,36468,msedgewebview2.exe,91.2,120.5
1857.6,15636,36468,msedgewebview2.exe,39.9,12.5
1857.6,24752,36468,msedgewebview2.exe,21.7,8.8
1857.6,27248,36468,msedgewebview2.exe,111.6,60
