t_sec,pid,parent,name,ws_mb,pb_mb
582.8,26348,36732,audio-desktop.exe,50.5,14.3
582.8,33052,26348,msedgewebview2.exe,150.1,50.1
582.8,15880,26348,audio_server.exe,222.4,287
582.8,34040,33052,msedgewebview2.exe,14.2,3
582.8,18344,34040,msedgewebview2.exe,13.5,2.7
582.8,13020,33052,msedgewebview2.exe,103.7,120.8
582.8,34932,33052,msedgewebview2.exe,42,12.8
582.8,25792,33052,msedgewebview2.exe,22.5,8.8
582.8,4360,33052,msedgewebview2.exe,200.8,145.2
588,26348,36732,audio-desktop.exe,50.5,14.3
588,33052,26348,msedgewebview2.exe,150.1,50.1
588,15880,26348,audio_server.exe,222.4,287
588,34040,33052,msedgewebview2.exe,14.2,3
588,18344,34040,msedgewebview2.exe,13.5,2.7
588,13020,33052,msedgewebview2.exe,103.7,120.8
588,34932,33052,msedgewebview2.exe,42,12.8
588,25792,33052,msedgewebview2.exe,22.5,8.8
588,4360,33052,msedgewebview2.exe,200.8,145.2
593.2,26348,36732,audio-desktop.exe,50.5,14.3
593.2,33052,26348,msedgewebview2.exe,150.1,50.1
593.2,15880,26348,audio_server.exe,222.4,287
593.2,34040,33052,msedgewebview2.exe,14.2,3
593.2,18344,34040,msedgewebview2.exe,13.5,2.7
593.2,13020,33052,msedgewebview2.exe,103.7,120.8
593.2,34932,33052,msedgewebview2.exe,42,12.8
593.2,25792,33052,msedgewebview2.exe,22.5,8.8
593.2,4360,33052,msedgewebview2.exe,200.8,145.2
598.5,26348,36732,audio-desktop.exe,50.5,14.3
598.5,33052,26348,msedgewebview2.exe,150.1,50.1
598.5,15880,26348,audio_server.exe,222.4,287
598.5,34040,33052,msedgewebview2.exe,14.2,3
598.5,18344,34040,msedgewebview2.exe,13.5,2.7
598.5,13020,33052,msedgewebview2.exe,103.7,120.8
598.5,34932,33052,msedgewebview2.exe,42,12.8
598.5,25792,33052,msedgewebview2.exe,22.5,8.8
598.5,4360,33052,msedgewebview2.exe,200.8,145.2
603.7,26348,36732,audio-desktop.exe,50.5,14.3
603.7,33052,26348,msedgewebview2.exe,150.1,50.1
603.7,15880,26348,audio_server.exe,222.4,287
603.7,34040,33052,msedgewebview2.exe,14.2,3
603.7,18344,34040,msedgewebview2.exe,13.5,2.7
603.7,13020,33052,msedgewebview2.exe,103.7,120.8
603.7,34932,33052,msedgewebview2.exe,42,12.8
603.7,25792,33052,msedgewebview2.exe,22.5,8.8
603.7,4360,33052,msedgewebview2.exe,200.8,145.2
609,26348,36732,audio-desktop.exe,50.5,14.3
609,33052,26348,msedgewebview2.exe,148.2,50.1
609,15880,26348,audio_server.exe,222.4,287
609,34040,33052,msedgewebview2.exe,14.2,2.9
609,18344,34040,msedgewebview2.exe,13.4,2.7
609,13020,33052,msedgewebview2.exe,103.7,120.8
609,34932,33052,msedgewebview2.exe,42,12.7
609,25792,33052,msedgewebview2.exe,22.6,8.8
609,4360,33052,msedgewebview2.exe,200.8,145.2
614.2,26348,36732,audio-desktop.exe,50.5,14.3
614.2,33052,26348,msedgewebview2.exe,148.5,50.4
614.2,15880,26348,audio_server.exe,222.4,287
614.2,34040,33052,msedgewebview2.exe,14.2,3
614.2,18344,34040,msedgewebview2.exe,13.5,2.7
614.2,13020,33052,msedgewebview2.exe,103.7,120.8
614.2,34932,33052,msedgewebview2.exe,42,12.8
614.2,25792,33052,msedgewebview2.exe,22.6,8.8
614.2,4360,33052,msedgewebview2.exe,200.8,145.2
619.5,26348,36732,audio-desktop.exe,50.5,14.3
619.5,33052,26348,msedgewebview2.exe,148.5,50.4
619.5,15880,26348,audio_server.exe,222.4,287
619.5,34040,33052,msedgewebview2.exe,14.2,3
619.5,18344,34040,msedgewebview2.exe,13.5,2.7
619.5,13020,33052,msedgewebview2.exe,103.7,120.8
619.5,34932,33052,msedgewebview2.exe,42,12.8
619.5,25792,33052,msedgewebview2.exe,22.6,8.8
619.5,4360,33052,msedgewebview2.exe,200.8,145.2
624.8,26348,36732,audio-desktop.exe,50.5,14.3
624.8,33052,26348,msedgewebview2.exe,148.5,50.4
624.8,15880,26348,audio_server.exe,222.4,287
624.8,34040,33052,msedgewebview2.exe,14.2,3
624.8,18344,34040,msedgewebview2.exe,13.5,2.7
624.8,13020,33052,msedgewebview2.exe,103.7,120.8
624.8,34932,33052,msedgewebview2.exe,42,12.8
624.8,25792,33052,msedgewebview2.exe,22.6,8.8
624.8,4360,33052,msedgewebview2.exe,200.8,145.2
630,26348,36732,audio-desktop.exe,50.5,14.3
630,33052,26348,msedgewebview2.exe,148.5,50.4
630,15880,26348,audio_server.exe,222.4,287
630,34040,33052,msedgewebview2.exe,14.2,3
630,18344,34040,msedgewebview2.exe,13.5,2.7
630,13020,33052,msedgewebview2.exe,103.7,120.8
630,34932,33052,msedgewebview2.exe,42,12.8
630,25792,33052,msedgewebview2.exe,22.6,8.8
630,4360,33052,msedgewebview2.exe,200.8,145.2
635.3,26348,36732,audio-desktop.exe,50.5,14.3
635.3,33052,26348,msedgewebview2.exe,148.5,50.4
635.3,15880,26348,audio_server.exe,222.4,287
635.3,34040,33052,msedgewebview2.exe,14.2,3
635.3,18344,34040,msedgewebview2.exe,13.5,2.7
635.3,13020,33052,msedgewebview2.exe,103.7,120.8
635.3,34932,33052,msedgewebview2.exe,42,12.8
635.3,25792,33052,msedgewebview2.exe,22.6,8.8
635.3,4360,33052,msedgewebview2.exe,200.8,145.2
640.5,26348,36732,audio-desktop.exe,50.5,14.3
640.5,33052,26348,msedgewebview2.exe,148.2,50.1
640.5,15880,26348,audio_server.exe,222.4,287
640.5,34040,33052,msedgewebview2.exe,14.2,3
640.5,18344,34040,msedgewebview2.exe,13.5,2.7
640.5,13020,33052,msedgewebview2.exe,103.7,120.8
640.5,34932,33052,msedgewebview2.exe,42,12.8
640.5,25792,33052,msedgewebview2.exe,22.6,8.8
640.5,4360,33052,msedgewebview2.exe,200.8,145.2
645.7,26348,36732,audio-desktop.exe,50.5,14.3
645.7,33052,26348,msedgewebview2.exe,148.2,50.1
645.7,15880,26348,audio_server.exe,222.4,287
645.7,34040,33052,msedgewebview2.exe,14.2,3
645.7,18344,34040,msedgewebview2.exe,13.5,2.7
645.7,13020,33052,msedgewebview2.exe,103.7,120.8
645.7,34932,33052,msedgewebview2.exe,42,12.8
645.7,25792,33052,msedgewebview2.exe,22.6,8.8
645.7,4360,33052,msedgewebview2.exe,200.8,145.2
651,26348,36732,audio-desktop.exe,50.5,14.3
651,33052,26348,msedgewebview2.exe,148.2,50.1
651,15880,26348,audio_server.exe,222.4,287
651,34040,33052,msedgewebview2.exe,14.2,3
651,18344,34040,msedgewebview2.exe,13.5,2.7
651,13020,33052,msedgewebview2.exe,103.7,120.8
651,34932,33052,msedgewebview2.exe,42,12.8
651,25792,33052,msedgewebview2.exe,22.6,8.8
651,4360,33052,msedgewebview2.exe,200.8,145.2
656.3,26348,36732,audio-desktop.exe,50.5,14.3
656.3,33052,26348,msedgewebview2.exe,148.2,50.1
656.3,15880,26348,audio_server.exe,222.4,287
656.3,34040,33052,msedgewebview2.exe,14.2,3
656.3,18344,34040,msedgewebview2.exe,13.5,2.7
656.3,13020,33052,msedgewebview2.exe,103.7,120.8
656.3,34932,33052,msedgewebview2.exe,42,12.8
656.3,25792,33052,msedgewebview2.exe,22.6,8.8
656.3,4360,33052,msedgewebview2.exe,200.8,145.2
661.5,26348,36732,audio-desktop.exe,50.5,14.3
661.5,33052,26348,msedgewebview2.exe,148.2,50.1
661.5,15880,26348,audio_server.exe,222.4,287
661.5,34040,33052,msedgewebview2.exe,14.2,3
661.5,18344,34040,msedgewebview2.exe,13.5,2.7
661.5,13020,33052,msedgewebview2.exe,103.7,120.8
661.5,34932,33052,msedgewebview2.exe,42,12.8
661.5,25792,33052,msedgewebview2.exe,22.6,8.8
661.5,4360,33052,msedgewebview2.exe,200.8,145.2
666.8,26348,36732,audio-desktop.exe,50.5,14.3
666.8,33052,26348,msedgewebview2.exe,148.2,50.1
666.8,15880,26348,audio_server.exe,222.4,287
666.8,34040,33052,msedgewebview2.exe,14.2,3
666.8,18344,34040,msedgewebview2.exe,13.5,2.7
666.8,13020,33052,msedgewebview2.exe,103.7,120.8
666.8,34932,33052,msedgewebview2.exe,42,12.8
666.8,25792,33052,msedgewebview2.exe,22.6,8.8
666.8,4360,33052,msedgewebview2.exe,200.8,145.2
672,26348,36732,audio-desktop.exe,50.5,14.3
672,33052,26348,msedgewebview2.exe,148.2,50.1
672,15880,26348,audio_server.exe,222.4,287
672,34040,33052,msedgewebview2.exe,14.2,3
672,18344,34040,msedgewebview2.exe,13.5,2.7
672,13020,33052,msedgewebview2.exe,103.7,120.8
672,34932,33052,msedgewebview2.exe,42,12.8
672,25792,33052,msedgewebview2.exe,22.6,8.8
672,4360,33052,msedgewebview2.exe,200.8,145.2
677.3,26348,36732,audio-desktop.exe,50.5,14.3
677.3,33052,26348,msedgewebview2.exe,148.2,50.1
677.3,15880,26348,audio_server.exe,222.4,287
677.3,34040,33052,msedgewebview2.exe,14.2,3
677.3,18344,34040,msedgewebview2.exe,13.5,2.7
677.3,13020,33052,msedgewebview2.exe,103.7,120.8
677.3,34932,33052,msedgewebview2.exe,42,12.7
677.3,25792,33052,msedgewebview2.exe,22.6,8.8
677.3,4360,33052,msedgewebview2.exe,200.8,145.2
682.5,26348,36732,audio-desktop.exe,50.5,14.3
682.5,33052,26348,msedgewebview2.exe,148.2,50.1
682.5,15880,26348,audio_server.exe,222.4,287
682.5,34040,33052,msedgewebview2.exe,14.2,3
682.5,18344,34040,msedgewebview2.exe,13.5,2.7
682.5,13020,33052,msedgewebview2.exe,103.7,120.8
682.5,34932,33052,msedgewebview2.exe,42,12.7
682.5,25792,33052,msedgewebview2.exe,22.6,8.8
682.5,4360,33052,msedgewebview2.exe,200.8,145.2
687.7,26348,36732,audio-desktop.exe,50.5,14.3
687.7,33052,26348,msedgewebview2.exe,148.2,50.1
687.7,15880,26348,audio_server.exe,222.4,287
687.7,34040,33052,msedgewebview2.exe,14.2,3
687.7,18344,34040,msedgewebview2.exe,13.5,2.7
687.7,13020,33052,msedgewebview2.exe,103.7,120.8
687.7,34932,33052,msedgewebview2.exe,42,12.7
687.7,25792,33052,msedgewebview2.exe,22.6,8.8
687.7,4360,33052,msedgewebview2.exe,200.8,145.2
693,26348,36732,audio-desktop.exe,50.5,14.3
693,33052,26348,msedgewebview2.exe,148.2,50.1
693,15880,26348,audio_server.exe,222.4,287
693,34040,33052,msedgewebview2.exe,14.2,3
693,18344,34040,msedgewebview2.exe,13.5,2.7
693,13020,33052,msedgewebview2.exe,103.7,120.8
693,34932,33052,msedgewebview2.exe,42,12.7
693,25792,33052,msedgewebview2.exe,22.6,8.8
693,4360,33052,msedgewebview2.exe,200.8,145.2
698.2,26348,36732,audio-desktop.exe,50.5,14.3
698.2,33052,26348,msedgewebview2.exe,148.2,50.1
698.2,15880,26348,audio_server.exe,222.4,287
698.2,34040,33052,msedgewebview2.exe,14.2,3
698.2,18344,34040,msedgewebview2.exe,13.5,2.7
698.2,13020,33052,msedgewebview2.exe,103.7,120.8
698.2,34932,33052,msedgewebview2.exe,42,12.7
698.2,25792,33052,msedgewebview2.exe,22.6,8.8
698.2,4360,33052,msedgewebview2.exe,200.8,145.2
703.5,26348,36732,audio-desktop.exe,50.5,14.3
703.5,33052,26348,msedgewebview2.exe,148.2,50.1
703.5,15880,26348,audio_server.exe,222.4,287
703.5,34040,33052,msedgewebview2.exe,14.2,3
703.5,18344,34040,msedgewebview2.exe,13.5,2.7
703.5,13020,33052,msedgewebview2.exe,103.7,120.8
703.5,34932,33052,msedgewebview2.exe,42,12.7
703.5,25792,33052,msedgewebview2.exe,22.6,8.8
703.5,4360,33052,msedgewebview2.exe,200.8,145.2
708.7,26348,36732,audio-desktop.exe,50.5,14.3
708.7,33052,26348,msedgewebview2.exe,148.2,50.1
708.7,15880,26348,audio_server.exe,222.4,287
708.7,34040,33052,msedgewebview2.exe,14.2,3
708.7,18344,34040,msedgewebview2.exe,13.5,2.7
708.7,13020,33052,msedgewebview2.exe,103.7,120.8
708.7,34932,33052,msedgewebview2.exe,42,12.7
708.7,25792,33052,msedgewebview2.exe,22.6,8.8
708.7,4360,33052,msedgewebview2.exe,200.8,145.2
713.9,26348,36732,audio-desktop.exe,50.5,14.2
713.9,33052,26348,msedgewebview2.exe,148.1,50
713.9,15880,26348,audio_server.exe,222.4,287
713.9,34040,33052,msedgewebview2.exe,14.2,3
713.9,18344,34040,msedgewebview2.exe,13.5,2.7
713.9,13020,33052,msedgewebview2.exe,103.7,120.8
713.9,34932,33052,msedgewebview2.exe,42,12.7
713.9,25792,33052,msedgewebview2.exe,22.6,8.8
713.9,4360,33052,msedgewebview2.exe,200.8,145.2
719.2,26348,36732,audio-desktop.exe,50.5,14.2
719.2,33052,26348,msedgewebview2.exe,148.1,50
719.2,15880,26348,audio_server.exe,222.4,287
719.2,34040,33052,msedgewebview2.exe,14.2,3
719.2,18344,34040,msedgewebview2.exe,13.5,2.7
719.2,13020,33052,msedgewebview2.exe,103.7,120.8
719.2,34932,33052,msedgewebview2.exe,42,12.7
719.2,25792,33052,msedgewebview2.exe,22.6,8.8
719.2,4360,33052,msedgewebview2.exe,200.8,145.2
724.4,26348,36732,audio-desktop.exe,50.5,14.2
724.4,33052,26348,msedgewebview2.exe,148.1,50
724.4,15880,26348,audio_server.exe,222.4,287
724.4,34040,33052,msedgewebview2.exe,14.2,3
724.4,18344,34040,msedgewebview2.exe,13.5,2.7
724.4,13020,33052,msedgewebview2.exe,103.7,120.8
724.4,34932,33052,msedgewebview2.exe,42,12.7
724.4,25792,33052,msedgewebview2.exe,22.6,8.8
724.4,4360,33052,msedgewebview2.exe,200.8,145.2
729.7,26348,36732,audio-desktop.exe,50.5,14.2
729.7,33052,26348,msedgewebview2.exe,148.1,50
729.7,15880,26348,audio_server.exe,222.4,287
729.7,34040,33052,msedgewebview2.exe,14.2,2.9
729.7,18344,34040,msedgewebview2.exe,13.4,2.7
729.7,13020,33052,msedgewebview2.exe,103.7,120.8
729.7,34932,33052,msedgewebview2.exe,42,12.7
729.7,25792,33052,msedgewebview2.exe,22.6,8.8
729.7,4360,33052,msedgewebview2.exe,200.8,145.2
734.9,26348,36732,audio-desktop.exe,50.5,14.3
734.9,33052,26348,msedgewebview2.exe,148.1,50
734.9,15880,26348,audio_server.exe,222.4,287
734.9,34040,33052,msedgewebview2.exe,14.2,3
734.9,18344,34040,msedgewebview2.exe,13.5,2.7
734.9,13020,33052,msedgewebview2.exe,103.7,120.8
734.9,34932,33052,msedgewebview2.exe,42,12.7
734.9,25792,33052,msedgewebview2.exe,22.6,8.8
734.9,4360,33052,msedgewebview2.exe,200.8,145.2
740.2,26348,36732,audio-desktop.exe,50.5,14.3
740.2,33052,26348,msedgewebview2.exe,148.1,50
740.2,15880,26348,audio_server.exe,222.4,287
740.2,34040,33052,msedgewebview2.exe,14.2,3
740.2,18344,34040,msedgewebview2.exe,13.5,2.7
740.2,13020,33052,msedgewebview2.exe,103.7,120.8
740.2,34932,33052,msedgewebview2.exe,42,12.7
740.2,25792,33052,msedgewebview2.exe,22.6,8.8
740.2,4360,33052,msedgewebview2.exe,200.8,145.2
745.4,26348,36732,audio-desktop.exe,50.5,14.3
745.4,33052,26348,msedgewebview2.exe,148.1,50
745.4,15880,26348,audio_server.exe,222.4,287
745.4,34040,33052,msedgewebview2.exe,14.2,3
745.4,18344,34040,msedgewebview2.exe,13.5,2.7
745.4,13020,33052,msedgewebview2.exe,103.7,120.8
745.4,34932,33052,msedgewebview2.exe,42,12.7
745.4,25792,33052,msedgewebview2.exe,22.6,8.8
745.4,4360,33052,msedgewebview2.exe,200.8,145.2
750.6,26348,36732,audio-desktop.exe,50.5,14.3
750.6,33052,26348,msedgewebview2.exe,148.1,50
750.6,15880,26348,audio_server.exe,222.4,287
750.6,34040,33052,msedgewebview2.exe,14.2,3
750.6,18344,34040,msedgewebview2.exe,13.5,2.7
750.6,13020,33052,msedgewebview2.exe,103.7,120.8
750.6,34932,33052,msedgewebview2.exe,42,12.7
750.6,25792,33052,msedgewebview2.exe,22.6,8.8
750.6,4360,33052,msedgewebview2.exe,200.8,145.2
755.9,26348,36732,audio-desktop.exe,50.5,14.3
755.9,33052,26348,msedgewebview2.exe,148.1,50
755.9,15880,26348,audio_server.exe,222.4,287
755.9,34040,33052,msedgewebview2.exe,14.2,3
755.9,18344,34040,msedgewebview2.exe,13.5,2.7
755.9,13020,33052,msedgewebview2.exe,103.7,120.8
755.9,34932,33052,msedgewebview2.exe,42,12.7
755.9,25792,33052,msedgewebview2.exe,22.6,8.8
755.9,4360,33052,msedgewebview2.exe,200.8,145.2
761.1,26348,36732,audio-desktop.exe,50.5,14.3
761.1,33052,26348,msedgewebview2.exe,148.1,50
761.1,15880,26348,audio_server.exe,222.4,287
761.1,34040,33052,msedgewebview2.exe,14.2,3
761.1,18344,34040,msedgewebview2.exe,13.5,2.7
761.1,13020,33052,msedgewebview2.exe,103.7,120.8
761.1,34932,33052,msedgewebview2.exe,42,12.7
761.1,25792,33052,msedgewebview2.exe,22.6,8.8
761.1,4360,33052,msedgewebview2.exe,200.8,145.2
766.3,26348,36732,audio-desktop.exe,50.5,14.3
766.3,33052,26348,msedgewebview2.exe,148.1,50
766.3,15880,26348,audio_server.exe,222.4,287
766.3,34040,33052,msedgewebview2.exe,14.2,3
766.3,18344,34040,msedgewebview2.exe,13.5,2.7
766.3,13020,33052,msedgewebview2.exe,103.7,120.8
766.3,34932,33052,msedgewebview2.exe,42,12.7
766.3,25792,33052,msedgewebview2.exe,22.6,8.8
766.3,4360,33052,msedgewebview2.exe,200.8,145.2
771.6,26348,36732,audio-desktop.exe,50.5,14.3
771.6,33052,26348,msedgewebview2.exe,148.1,50
771.6,15880,26348,audio_server.exe,222.4,287
771.6,34040,33052,msedgewebview2.exe,14.2,3
771.6,18344,34040,msedgewebview2.exe,13.5,2.7
771.6,13020,33052,msedgewebview2.exe,103.7,120.8
771.6,34932,33052,msedgewebview2.exe,42,12.7
771.6,25792,33052,msedgewebview2.exe,22.6,8.8
771.6,4360,33052,msedgewebview2.exe,200.8,145.2
776.8,26348,36732,audio-desktop.exe,50.5,14.3
776.8,33052,26348,msedgewebview2.exe,148.1,50
776.8,15880,26348,audio_server.exe,222.4,287
776.8,34040,33052,msedgewebview2.exe,14.2,3
776.8,18344,34040,msedgewebview2.exe,13.5,2.7
776.8,13020,33052,msedgewebview2.exe,103.7,120.8
776.8,34932,33052,msedgewebview2.exe,42,12.7
776.8,25792,33052,msedgewebview2.exe,22.6,8.8
776.8,4360,33052,msedgewebview2.exe,200.8,145.2
782,26348,36732,audio-desktop.exe,50.5,14.3
782,33052,26348,msedgewebview2.exe,148.1,50
782,15880,26348,audio_server.exe,222.4,287
782,34040,33052,msedgewebview2.exe,14.2,3
782,18344,34040,msedgewebview2.exe,13.5,2.7
782,13020,33052,msedgewebview2.exe,103.7,120.8
782,34932,33052,msedgewebview2.exe,42,12.7
782,25792,33052,msedgewebview2.exe,22.6,8.8
782,4360,33052,msedgewebview2.exe,200.8,145.2
787.3,26348,36732,audio-desktop.exe,50.5,14.3
787.3,33052,26348,msedgewebview2.exe,148.1,50
787.3,15880,26348,audio_server.exe,222.4,287
787.3,34040,33052,msedgewebview2.exe,14.2,3
787.3,18344,34040,msedgewebview2.exe,13.5,2.7
787.3,13020,33052,msedgewebview2.exe,103.7,120.8
787.3,34932,33052,msedgewebview2.exe,42,12.7
787.3,25792,33052,msedgewebview2.exe,22.6,8.8
787.3,4360,33052,msedgewebview2.exe,200.8,145.2
792.5,26348,36732,audio-desktop.exe,50.5,14.3
792.5,33052,26348,msedgewebview2.exe,148.1,50
792.5,15880,26348,audio_server.exe,222.4,287
792.5,34040,33052,msedgewebview2.exe,14.2,3
792.5,18344,34040,msedgewebview2.exe,13.5,2.7
792.5,13020,33052,msedgewebview2.exe,103.7,120.8
792.5,34932,33052,msedgewebview2.exe,42,12.7
792.5,25792,33052,msedgewebview2.exe,22.6,8.8
792.5,4360,33052,msedgewebview2.exe,200.8,145.2
797.7,26348,36732,audio-desktop.exe,50.5,14.3
797.7,33052,26348,msedgewebview2.exe,148.1,50
797.7,15880,26348,audio_server.exe,222.4,287
797.7,34040,33052,msedgewebview2.exe,14.2,3
797.7,18344,34040,msedgewebview2.exe,13.5,2.7
797.7,13020,33052,msedgewebview2.exe,103.7,120.8
797.7,34932,33052,msedgewebview2.exe,42,12.7
797.7,25792,33052,msedgewebview2.exe,22.6,8.8
797.7,4360,33052,msedgewebview2.exe,200.6,145.2
803,26348,36732,audio-desktop.exe,50.5,14.3
803,33052,26348,msedgewebview2.exe,148.1,50
803,15880,26348,audio_server.exe,222.4,287
803,34040,33052,msedgewebview2.exe,14.2,3
803,18344,34040,msedgewebview2.exe,13.5,2.7
803,13020,33052,msedgewebview2.exe,103.7,120.8
803,34932,33052,msedgewebview2.exe,42,12.7
803,25792,33052,msedgewebview2.exe,22.6,8.8
803,4360,33052,msedgewebview2.exe,200.6,145.2
808.2,26348,36732,audio-desktop.exe,50.5,14.3
808.2,33052,26348,msedgewebview2.exe,148.1,50
808.2,15880,26348,audio_server.exe,222.4,287
808.2,34040,33052,msedgewebview2.exe,14.2,3
808.2,18344,34040,msedgewebview2.exe,13.5,2.7
808.2,13020,33052,msedgewebview2.exe,103.7,120.8
808.2,34932,33052,msedgewebview2.exe,42,12.7
808.2,25792,33052,msedgewebview2.exe,22.6,8.8
808.2,4360,33052,msedgewebview2.exe,200.6,145.2
813.5,26348,36732,audio-desktop.exe,50.5,14.3
813.5,33052,26348,msedgewebview2.exe,148.1,50
813.5,15880,26348,audio_server.exe,222.4,287
813.5,34040,33052,msedgewebview2.exe,14.2,3
813.5,18344,34040,msedgewebview2.exe,13.5,2.7
813.5,13020,33052,msedgewebview2.exe,103.7,120.8
813.5,34932,33052,msedgewebview2.exe,42,12.7
813.5,25792,33052,msedgewebview2.exe,22.6,8.8
813.5,4360,33052,msedgewebview2.exe,200.6,145.2
818.7,26348,36732,audio-desktop.exe,50.5,14.3
818.7,33052,26348,msedgewebview2.exe,148.1,50
818.7,15880,26348,audio_server.exe,222.4,287
818.7,34040,33052,msedgewebview2.exe,14.2,3
818.7,18344,34040,msedgewebview2.exe,13.5,2.7
818.7,13020,33052,msedgewebview2.exe,103.7,120.8
818.7,34932,33052,msedgewebview2.exe,42,12.7
818.7,25792,33052,msedgewebview2.exe,22.6,8.8
818.7,4360,33052,msedgewebview2.exe,200.6,145.2
823.9,26348,36732,audio-desktop.exe,50.5,14.3
823.9,33052,26348,msedgewebview2.exe,148.1,50
823.9,15880,26348,audio_server.exe,222.4,287
823.9,34040,33052,msedgewebview2.exe,14.2,3
823.9,18344,34040,msedgewebview2.exe,13.5,2.7
823.9,13020,33052,msedgewebview2.exe,103.7,120.8
823.9,34932,33052,msedgewebview2.exe,42,12.7
823.9,25792,33052,msedgewebview2.exe,22.6,8.8
823.9,4360,33052,msedgewebview2.exe,200.6,145.2
829.1,26348,36732,audio-desktop.exe,50.5,14.3
829.1,33052,26348,msedgewebview2.exe,148.1,50
829.1,15880,26348,audio_server.exe,222.4,287
829.1,34040,33052,msedgewebview2.exe,14.2,3
829.1,18344,34040,msedgewebview2.exe,13.5,2.7
829.1,13020,33052,msedgewebview2.exe,103.7,120.8
829.1,34932,33052,msedgewebview2.exe,42,12.7
829.1,25792,33052,msedgewebview2.exe,22.6,8.8
829.1,4360,33052,msedgewebview2.exe,200.6,145.2
834.4,26348,36732,audio-desktop.exe,50.5,14.3
834.4,33052,26348,msedgewebview2.exe,148.1,50
834.4,15880,26348,audio_server.exe,222.4,287
834.4,34040,33052,msedgewebview2.exe,14.2,3
834.4,18344,34040,msedgewebview2.exe,13.5,2.7
834.4,13020,33052,msedgewebview2.exe,103.7,120.8
834.4,34932,33052,msedgewebview2.exe,42,12.7
834.4,25792,33052,msedgewebview2.exe,22.6,8.8
834.4,4360,33052,msedgewebview2.exe,200.6,145.2
839.6,26348,36732,audio-desktop.exe,50.5,14.3
839.6,33052,26348,msedgewebview2.exe,148.1,50
839.6,15880,26348,audio_server.exe,222.4,287
839.6,34040,33052,msedgewebview2.exe,14.2,3
839.6,18344,34040,msedgewebview2.exe,13.5,2.7
839.6,13020,33052,msedgewebview2.exe,103.7,120.8
839.6,34932,33052,msedgewebview2.exe,42,12.7
839.6,25792,33052,msedgewebview2.exe,22.6,8.8
839.6,4360,33052,msedgewebview2.exe,200.6,145.2
844.8,26348,36732,audio-desktop.exe,50.5,14.3
844.8,33052,26348,msedgewebview2.exe,148.1,50
844.8,15880,26348,audio_server.exe,222.4,287
844.8,34040,33052,msedgewebview2.exe,14.2,3
844.8,18344,34040,msedgewebview2.exe,13.5,2.7
844.8,13020,33052,msedgewebview2.exe,103.7,120.8
844.8,34932,33052,msedgewebview2.exe,42,12.7
844.8,25792,33052,msedgewebview2.exe,22.6,8.8
844.8,4360,33052,msedgewebview2.exe,200.6,145.2
850.1,26348,36732,audio-desktop.exe,50.5,14.2
850.1,33052,26348,msedgewebview2.exe,148.1,50
850.1,15880,26348,audio_server.exe,222.4,287
850.1,34040,33052,msedgewebview2.exe,14.2,3
850.1,18344,34040,msedgewebview2.exe,13.5,2.7
850.1,13020,33052,msedgewebview2.exe,103.7,120.8
850.1,34932,33052,msedgewebview2.exe,42,12.7
850.1,25792,33052,msedgewebview2.exe,22.6,8.8
850.1,4360,33052,msedgewebview2.exe,200.6,145.2
855.3,26348,36732,audio-desktop.exe,50.5,14.2
855.3,33052,26348,msedgewebview2.exe,148.1,50
855.3,15880,26348,audio_server.exe,222.4,287
855.3,34040,33052,msedgewebview2.exe,14.2,3
855.3,18344,34040,msedgewebview2.exe,13.5,2.7
855.3,13020,33052,msedgewebview2.exe,103.7,120.8
855.3,34932,33052,msedgewebview2.exe,42,12.7
855.3,25792,33052,msedgewebview2.exe,22.6,8.8
855.3,4360,33052,msedgewebview2.exe,200.6,145.2
860.6,26348,36732,audio-desktop.exe,50.5,14.2
860.6,33052,26348,msedgewebview2.exe,148.1,50
860.6,15880,26348,audio_server.exe,222.4,287
860.6,34040,33052,msedgewebview2.exe,14.2,3
860.6,18344,34040,msedgewebview2.exe,13.5,2.7
860.6,13020,33052,msedgewebview2.exe,103.7,120.8
860.6,34932,33052,msedgewebview2.exe,42,12.7
860.6,25792,33052,msedgewebview2.exe,22.6,8.8
860.6,4360,33052,msedgewebview2.exe,200.6,145.2
865.9,26348,36732,audio-desktop.exe,50.5,14.2
865.9,33052,26348,msedgewebview2.exe,148.1,50
865.9,15880,26348,audio_server.exe,222.4,287
865.9,34040,33052,msedgewebview2.exe,14.2,3
865.9,18344,34040,msedgewebview2.exe,13.5,2.7
865.9,13020,33052,msedgewebview2.exe,103.7,120.8
865.9,34932,33052,msedgewebview2.exe,42,12.7
865.9,25792,33052,msedgewebview2.exe,22.6,8.8
865.9,4360,33052,msedgewebview2.exe,200.6,145.2
871.1,26348,36732,audio-desktop.exe,50.5,14.2
871.1,33052,26348,msedgewebview2.exe,148.1,50
871.1,15880,26348,audio_server.exe,222.4,287
871.1,34040,33052,msedgewebview2.exe,14.2,3
871.1,18344,34040,msedgewebview2.exe,13.5,2.7
871.1,13020,33052,msedgewebview2.exe,103.7,120.8
871.1,34932,33052,msedgewebview2.exe,42,12.7
871.1,25792,33052,msedgewebview2.exe,22.6,8.8
871.1,4360,33052,msedgewebview2.exe,200.6,145.2
876.4,26348,36732,audio-desktop.exe,50.5,14.2
876.4,33052,26348,msedgewebview2.exe,148.1,50
876.4,15880,26348,audio_server.exe,222.4,287
876.4,34040,33052,msedgewebview2.exe,14.2,3
